top - 15:11:03 up  3:11,  2 users,  load average: 10.99, 9.15, 7.04
  610 root       8   0  2248 2240 1948 S  0.0  0.9   0:00.00 sshd               
  612 root      11   0  1660 1660 1208 S  0.0  0.6   0:00.04 bash               
  781 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.11 sshd               
  783 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.00 sshd               
  785 root       9   0  1032 1032  784 S  0.0  0.4   0:00.05 sftp-server        
  882 u3        14   0   236  236  196 R  0.0  0.1   0:41.86 u3                 
  886 u3        14   0   236  236  196 R  0.0  0.1   0:41.51 u3                 
  894 u4        14   0   236  236  196 R  0.0  0.1   0:41.16 u4                 
  899 root      11   0   948  948  768 R  0.0  0.4   0:00.00 top                


top - 15:11:04 up  3:11,  2 users,  load average: 10.99, 9.15, 7.04
Tasks:  42 total,  12 running,  30 sleeping,   0 stopped,   0 zombie
Cpu(s):   1.0% user,  99.0% system,   0.0% nice,   0.0% idle
Mem:    255868k total,    36388k used,   219480k free,     1320k buffers
Swap:        0k total,        0k used,        0k free,    24112k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND            
  894 u4        20   0   236  236  196 R 18.0  0.1   0:41.34 u4                 
  882 u3        14   0   236  236  196 R 12.0  0.1   0:41.98 u3                 
  886 u3        14   0   236  236  196 R 12.0  0.1   0:41.63 u3                 
  854 u1        18   0   236  236  196 R 10.0  0.1   0:41.62 u1                 
  858 u1        14   0   236  236  196 R 10.0  0.1   0:41.86 u1                 
  878 u2        14   0   236  236  196 R  8.0  0.1   0:41.45 u2                 
  862 u1        14   0   236  236  196 R  6.0  0.1   0:41.50 u1                 
  866 u1        14   0   236  236  196 R  6.0  0.1   0:41.75 u1                 
  870 u1        14   0   236  236  196 R  6.0  0.1   0:41.69 u1                 
  874 u1        14   0   236  236  196 R  6.0  0.1   0:41.67 u1                 
  890 u4        14   0   236  236  196 R  6.0  0.1   0:41.35 u4                 
    1 root       8   0   500  500  448 S  0.0  0.2   0:04.54 init               
    2 root       9   0     0    0    0 S  0.0  0.0   0:00.00 keventd            
    3 root      18  19     0    0    0 S  0.0  0.0   0:00.00 ksoftirqd_CPU0     
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd             
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush            
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.64 kupdated           
    9 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd              
  364 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient           
  369 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap            
  527 root       9   0   808  808  704 S  0.0  0.3   0:00.36 syslogd            
  530 root       9   0  1372 1368  456 S  0.0  0.5   0:00.03 klogd              
  565 Debian-e   9   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4              
  571 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd              
  575 lp         9   0   864  864  752 S  0.0  0.3   0:00.00 lpd                
  582 root       8   0  1540 1536 1396 S  0.0  0.6   0:00.00 sshd               
  587 root       9   0   932  932  836 S  0.0  0.4   0:00.01 rpc.statd          
  590 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                
  593 root       9   0   716  716  612 S  0.0  0.3   0:00.00 cron               
  599 root       8   0  1664 1664 1200 S  0.0  0.7   0:00.10 bash               
  600 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  601 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  602 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  603 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  604 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  608 root       9   0  2248 2240 1948 S  0.0  0.9   0:03.53 sshd               
  610 root       8   0  2248 2240 1948 S  0.0  0.9   0:00.00 sshd               
  612 root       9   0  1660 1660 1208 S  0.0  0.6   0:00.04 bash               
  781 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.11 sshd               
  783 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.00 sshd               
  785 root       9   0  1032 1032  784 S  0.0  0.4   0:00.05 sftp-server        
  899 root       9   0  1036 1036  844 R  0.0  0.4   0:00.00 top                


top - 15:11:05 up  3:11,  2 users,  load average: 10.99, 9.15, 7.04
Tasks:  42 total,  12 running,  30 sleeping,   0 stopped,   0 zombie
Cpu(s):   0.0% user,  99.0% system,   0.0% nice,   1.0% idle
Mem:    255868k total,    36392k used,   219476k free,     1320k buffers
Swap:        0k total,        0k used,        0k free,    24116k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND            
  862 u1        20   0   236  236  196 R 12.0  0.1   0:41.62 u1                 
  866 u1        20   0   236  236  196 R 12.0  0.1   0:41.87 u1                 
  870 u1        17   0   236  236  196 R 12.0  0.1   0:41.81 u1                 
  874 u1        20   0   236  236  196 R 12.0  0.1   0:41.79 u1                 
  878 u2        20   0   236  236  196 R 12.0  0.1   0:41.57 u2                 
  858 u1        18   0   236  236  196 R 10.0  0.1   0:41.96 u1                 
  882 u3        17   0   236  236  196 R  9.0  0.1   0:42.07 u3                 
  854 u1        20   0   236  236  196 R  8.0  0.1   0:41.70 u1                 
  886 u3        14   0   236  236  196 R  6.0  0.1   0:41.69 u3                 
  890 u4        14   0   236  236  196 R  6.0  0.1   0:41.41 u4                 
    1 root       8   0   500  500  448 S  0.0  0.2   0:04.54 init               
    2 root       9   0     0    0    0 S  0.0  0.0   0:00.00 keventd            
    3 root      18  19     0    0    0 S  0.0  0.0   0:00.00 ksoftirqd_CPU0     
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd             
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush            
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.64 kupdated           
    9 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd              
  364 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient           
  369 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap            
  527 root       9   0   808  808  704 S  0.0  0.3   0:00.36 syslogd            
  530 root       9   0  1372 1368  456 S  0.0  0.5   0:00.03 klogd              
  565 Debian-e   9   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4              
  571 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd              
  575 lp         9   0   864  864  752 S  0.0  0.3   0:00.00 lpd                
  582 root       8   0  1540 1536 1396 S  0.0  0.6   0:00.00 sshd               
  587 root       9   0   932  932  836 S  0.0  0.4   0:00.01 rpc.statd          
  590 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                
  593 root       9   0   716  716  612 S  0.0  0.3   0:00.00 cron               
  599 root       8   0  1664 1664 1200 S  0.0  0.7   0:00.10 bash               
  600 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  601 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  602 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  603 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  604 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  608 root       9   0  2248 2240 1948 S  0.0  0.9   0:03.53 sshd               
  610 root       8   0  2248 2240 1948 S  0.0  0.9   0:00.00 sshd               
  612 root       9   0  1660 1660 1208 S  0.0  0.6   0:00.04 bash               
  781 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.11 sshd               
  783 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.00 sshd               
  785 root       9   0  1032 1032  784 S  0.0  0.4   0:00.05 sftp-server        
  894 u4        14   0   236  236  196 R  0.0  0.1   0:41.34 u4                 
  899 root       9   0  1036 1036  844 R  0.0  0.4   0:00.00 top                


top - 15:11:06 up  3:11,  2 users,  load average: 10.99, 9.18, 7.06
Tasks:  42 total,  12 running,  30 sleeping,   0 stopped,   0 zombie
Cpu(s):   1.0% user,  98.0% system,   0.0% nice,   1.0% idle
Mem:    255868k total,    36396k used,   219472k free,     1320k buffers
Swap:        0k total,        0k used,        0k free,    24120k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND            
  894 u4        18   0   236  236  196 R 16.0  0.1   0:41.50 u4                 
  886 u3        14   0   236  236  196 R 12.0  0.1   0:41.81 u3                 
  890 u4        14   0   236  236  196 R 12.0  0.1   0:41.53 u4                 
  870 u1        14   0   236  236  196 R  9.0  0.1   0:41.90 u1                 
  878 u2        14   0   236  236  196 R  9.0  0.1   0:41.66 u2                 
  882 u3        14   0   236  236  196 R  9.0  0.1   0:42.16 u3                 
  858 u1        14   0   236  236  196 R  8.0  0.1   0:42.04 u1                 
  854 u1        14   0   236  236  196 R  6.0  0.1   0:41.76 u1                 
  862 u1        14   0   236  236  196 R  6.0  0.1   0:41.68 u1                 
  866 u1        14   0   236  236  196 R  6.0  0.1   0:41.93 u1                 
  874 u1        14   0   236  236  196 R  6.0  0.1   0:41.85 u1                 
    1 root       8   0   500  500  448 S  0.0  0.2   0:04.54 init               
    2 root       9   0     0    0    0 S  0.0  0.0   0:00.00 keventd            
    3 root      18  19     0    0    0 S  0.0  0.0   0:00.00 ksoftirqd_CPU0     
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd             
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush            
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.64 kupdated           
    9 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd              
  364 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient           
  369 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap            
  527 root       9   0   808  808  704 S  0.0  0.3   0:00.36 syslogd            
  530 root       9   0  1372 1368  456 S  0.0  0.5   0:00.03 klogd              
  565 Debian-e   9   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4              
  571 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd              
  575 lp         9   0   864  864  752 S  0.0  0.3   0:00.00 lpd                
  582 root       8   0  1540 1536 1396 S  0.0  0.6   0:00.00 sshd               
  587 root       9   0   932  932  836 S  0.0  0.4   0:00.01 rpc.statd          
  590 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                
  593 root       9   0   716  716  612 S  0.0  0.3   0:00.00 cron               
  599 root       8   0  1664 1664 1200 S  0.0  0.7   0:00.10 bash               
  600 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  601 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  602 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  603 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  604 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  608 root       9   0  2248 2240 1948 S  0.0  0.9   0:03.53 sshd               
  610 root       8   0  2248 2240 1948 S  0.0  0.9   0:00.00 sshd               
  612 root       9   0  1660 1660 1208 S  0.0  0.6   0:00.04 bash               
  781 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.11 sshd               
  783 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.00 sshd               
  785 root       9   0  1032 1032  784 S  0.0  0.4   0:00.05 sftp-server        
  899 root       9   0  1036 1036  844 R  0.0  0.4   0:00.00 top                


top - 15:11:07 up  3:11,  2 users,  load average: 10.99, 9.18, 7.06
Tasks:  42 total,  12 running,  30 sleeping,   0 stopped,   0 zombie
Cpu(s):   1.0% user,  99.0% system,   0.0% nice,   0.0% idle
Mem:    255868k total,    36400k used,   219468k free,     1320k buffers
Swap:        0k total,        0k used,        0k free,    24124k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND            
  854 u1        20   0   236  236  196 R 12.0  0.1   0:41.88 u1                 
  858 u1        20   0   236  236  196 R 12.0  0.1   0:42.16 u1                 
  862 u1        20   0   236  236  196 R 12.0  0.1   0:41.80 u1                 
  866 u1        20   0   236  236  196 R 12.0  0.1   0:42.05 u1                 
  870 u1        20   0   236  236  196 R 12.0  0.1   0:42.02 u1                 
  874 u1        16   0   236  236  196 R  8.0  0.1   0:41.93 u1                 
  894 u4        20   0   236  236  196 R  8.0  0.1   0:41.58 u4                 
  878 u2        14   0   236  236  196 R  6.0  0.1   0:41.72 u2                 
  882 u3        14   0   236  236  196 R  6.0  0.1   0:42.22 u3                 
  886 u3        14   0   236  236  196 R  6.0  0.1   0:41.87 u3                 
  890 u4        14   0   236  236  196 R  6.0  0.1   0:41.59 u4                 
    1 root       8   0   500  500  448 S  0.0  0.2   0:04.54 init               
    2 root       9   0     0    0    0 S  0.0  0.0   0:00.00 keventd            
    3 root      18  19     0    0    0 S  0.0  0.0   0:00.00 ksoftirqd_CPU0     
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd             
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush            
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.64 kupdated           
    9 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd              
  364 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient           
  369 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap            
  527 root       9   0   808  808  704 S  0.0  0.3   0:00.36 syslogd            
  530 root       9   0  1372 1368  456 S  0.0  0.5   0:00.03 klogd              
  565 Debian-e   9   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4              
  571 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd              
  575 lp         9   0   864  864  752 S  0.0  0.3   0:00.00 lpd                
  582 root       8   0  1540 1536 1396 S  0.0  0.6   0:00.00 sshd               
  587 root       9   0   932  932  836 S  0.0  0.4   0:00.01 rpc.statd          
  590 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                
  593 root       9   0   716  716  612 S  0.0  0.3   0:00.00 cron               
  599 root       8   0  1664 1664 1200 S  0.0  0.7   0:00.10 bash               
  600 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  601 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  602 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  603 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  604 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  608 root       9   0  2248 2240 1948 S  0.0  0.9   0:03.53 sshd               
  610 root       8   0  2248 2240 1948 S  0.0  0.9   0:00.00 sshd               
  612 root       9   0  1660 1660 1208 S  0.0  0.6   0:00.04 bash               
  781 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.11 sshd               
  783 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.00 sshd               
  785 root       9   0  1032 1032  784 S  0.0  0.4   0:00.05 sftp-server        
  899 root       9   0  1036 1036  844 R  0.0  0.4   0:00.00 top                


top - 15:11:08 up  3:11,  2 users,  load average: 10.99, 9.18, 7.06
Tasks:  42 total,  12 running,  30 sleeping,   0 stopped,   0 zombie
Cpu(s):   0.0% user,  99.0% system,   0.0% nice,   1.0% idle
Mem:    255868k total,    36404k used,   219464k free,     1320k buffers
Swap:        0k total,        0k used,        0k free,    24128k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND            
  882 u3        20   0   236  236  196 R 17.0  0.1   0:42.39 u3                 
  878 u2        20   0   236  236  196 R 12.0  0.1   0:41.84 u2                 
  886 u3        20   0   236  236  196 R 12.0  0.1   0:41.99 u3                 
  890 u4        20   0   236  236  196 R 12.0  0.1   0:41.71 u4                 
  874 u1        20   0   236  236  196 R 10.0  0.1   0:42.03 u1                 
  854 u1        20   0   236  236  196 R  6.0  0.1   0:41.94 u1                 
  858 u1        20   0   236  236  196 R  6.0  0.1   0:42.22 u1                 
  862 u1        20   0   236  236  196 R  6.0  0.1   0:41.86 u1                 
  866 u1        20   0   236  236  196 R  6.0  0.1   0:42.11 u1                 
  870 u1        20   0   236  236  196 R  6.0  0.1   0:42.08 u1                 
  894 u4        20   0   236  236  196 R  6.0  0.1   0:41.64 u4                 
    1 root       8   0   500  500  448 S  0.0  0.2   0:04.54 init               
    2 root       9   0     0    0    0 S  0.0  0.0   0:00.00 keventd            
    3 root      18  19     0    0    0 S  0.0  0.0   0:00.00 ksoftirqd_CPU0     
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd             
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush            
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.64 kupdated           
    9 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd              
  364 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient           
  369 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap            
  527 root       9   0   808  808  704 S  0.0  0.3   0:00.36 syslogd            
  530 root       9   0  1372 1368  456 S  0.0  0.5   0:00.03 klogd              
  565 Debian-e   9   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4              
  571 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd              
  575 lp         9   0   864  864  752 S  0.0  0.3   0:00.00 lpd                
  582 root       8   0  1540 1536 1396 S  0.0  0.6   0:00.00 sshd               
  587 root       9   0   932  932  836 S  0.0  0.4   0:00.01 rpc.statd          
  590 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                
  593 root       9   0   716  716  612 S  0.0  0.3   0:00.00 cron               
  599 root       8   0  1664 1664 1200 S  0.0  0.7   0:00.10 bash               
  600 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  601 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  602 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  603 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  604 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  608 root       9   0  2248 2240 1948 S  0.0  0.9   0:03.53 sshd               
  610 root       8   0  2248 2240 1948 S  0.0  0.9   0:00.00 sshd               
  612 root       9   0  1660 1660 1208 S  0.0  0.6   0:00.04 bash               
  781 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.11 sshd               
  783 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.00 sshd               
  785 root       9   0  1032 1032  784 S  0.0  0.4   0:00.05 sftp-server        
  899 root       9   0  1036 1036  844 R  0.0  0.4   0:00.00 top                


top - 15:11:09 up  3:11,  2 users,  load average: 10.99, 9.18, 7.06
Tasks:  42 total,  12 running,  30 sleeping,   0 stopped,   0 zombie
Cpu(s):   1.0% user,  98.0% system,   0.0% nice,   1.0% idle
Mem:    255868k total,    36412k used,   219456k free,     1320k buffers
Swap:        0k total,        0k used,        0k free,    24132k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND            
  854 u1        20   0   236  236  196 R 12.0  0.1   0:42.06 u1                 
  858 u1        20   0   236  236  196 R 12.0  0.1   0:42.34 u1                 
  862 u1        20   0   236  236  196 R 12.0  0.1   0:41.98 u1                 
  866 u1        20   0   236  236  196 R 12.0  0.1   0:42.23 u1                 
  894 u4        20   0   236  236  196 R 12.0  0.1   0:41.76 u4                 
  890 u4        14   0   236  236  196 R  8.0  0.1   0:41.79 u4                 
  870 u1        15   0   236  236  196 R  7.0  0.1   0:42.15 u1                 
  874 u1        14   0   236  236  196 R  6.0  0.1   0:42.09 u1                 
  878 u2        14   0   236  236  196 R  6.0  0.1   0:41.90 u2                 
  882 u3        14   0   236  236  196 R  6.0  0.1   0:42.45 u3                 
  886 u3        14   0   236  236  196 R  6.0  0.1   0:42.05 u3                 
    1 root       8   0   500  500  448 S  0.0  0.2   0:04.54 init               
    2 root       9   0     0    0    0 S  0.0  0.0   0:00.00 keventd            
    3 root      18  19     0    0    0 S  0.0  0.0   0:00.00 ksoftirqd_CPU0     
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd             
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush            
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.64 kupdated           
    9 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd              
  364 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient           
  369 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap            
  527 root       9   0   808  808  704 S  0.0  0.3   0:00.36 syslogd            
  530 root       9   0  1372 1368  456 S  0.0  0.5   0:00.03 klogd              
  565 Debian-e   9   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4              
  571 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd              
  575 lp         9   0   864  864  752 S  0.0  0.3   0:00.00 lpd                
  582 root       8   0  1540 1536 1396 S  0.0  0.6   0:00.00 sshd               
  587 root       9   0   932  932  836 S  0.0  0.4   0:00.01 rpc.statd          
  590 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                
  593 root       9   0   716  716  612 S  0.0  0.3   0:00.00 cron               
  599 root       8   0  1664 1664 1200 S  0.0  0.7   0:00.10 bash               
  600 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  601 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  602 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  603 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  604 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  608 root       9   0  2248 2240 1948 S  0.0  0.9   0:03.53 sshd               
  610 root       8   0  2248 2240 1948 S  0.0  0.9   0:00.00 sshd               
  612 root       9   0  1660 1660 1208 S  0.0  0.6   0:00.04 bash               
  781 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.11 sshd               
  783 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.00 sshd               
  785 root       9   0  1032 1032  784 S  0.0  0.4   0:00.05 sftp-server        
  899 root       9   0  1036 1036  844 R  0.0  0.4   0:00.00 top                


top - 15:11:10 up  3:11,  2 users,  load average: 10.99, 9.18, 7.06
Tasks:  42 total,  12 running,  30 sleeping,   0 stopped,   0 zombie
Cpu(s):   1.0% user,  98.1% system,   0.0% nice,   1.0% idle
Mem:    255868k total,    36416k used,   219452k free,     1320k buffers
Swap:        0k total,        0k used,        0k free,    24136k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND            
  878 u2        20   0   236  236  196 R 11.5  0.1   0:42.02 u2                 
  882 u3        20   0   236  236  196 R 11.5  0.1   0:42.57 u3                 
  886 u3        20   0   236  236  196 R 11.5  0.1   0:42.17 u3                 
  890 u4        20   0   236  236  196 R 11.5  0.1   0:41.91 u4                 
  870 u1        20   0   236  236  196 R 10.6  0.1   0:42.26 u1                 
  874 u1        19   0   236  236  196 R 10.6  0.1   0:42.20 u1                 
  894 u4        20   0   236  236  196 R  8.7  0.1   0:41.85 u4                 
  854 u1        20   0   236  236  196 R  5.8  0.1   0:42.12 u1                 
  858 u1        20   0   236  236  196 R  5.8  0.1   0:42.40 u1                 
  862 u1        20   0   236  236  196 R  5.8  0.1   0:42.04 u1                 
  866 u1        20   0   236  236  196 R  5.8  0.1   0:42.29 u1                 
    1 root       8   0   500  500  448 S  0.0  0.2   0:04.54 init               
    2 root       9   0     0    0    0 S  0.0  0.0   0:00.00 keventd            
    3 root      18  19     0    0    0 S  0.0  0.0   0:00.00 ksoftirqd_CPU0     
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd             
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush            
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.64 kupdated           
    9 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd              
  364 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient           
  369 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap            
  527 root       9   0   808  808  704 S  0.0  0.3   0:00.36 syslogd            
  530 root       9   0  1372 1368  456 S  0.0  0.5   0:00.03 klogd              
  565 Debian-e   9   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4              
  571 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd              
  575 lp         9   0   864  864  752 S  0.0  0.3   0:00.00 lpd                
  582 root       8   0  1540 1536 1396 S  0.0  0.6   0:00.00 sshd               
  587 root       9   0   932  932  836 S  0.0  0.4   0:00.01 rpc.statd          
  590 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                
  593 root       9   0   716  716  612 S  0.0  0.3   0:00.00 cron               
  599 root       8   0  1664 1664 1200 S  0.0  0.7   0:00.10 bash               
  600 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  601 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  602 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
